party,text,year,manifesto,sentence_num,sentence_id,predicted
linke,"Das gilt auch für Reparaturdienstleistungen und Demontage, damit Reparatur und Wiedernutzung Vorrang vor Entsorgung haben. ▪ Rentner*innen, Auszubildende und Studierende sowie Beschäftigte, die bisher keinen Anspruch darauf hatten, sollen einen einmaligen steuerfinanzierten Inflationsausgleich bekommen.",2025,linke_2025,264,linke_2025_264,1 - Macroeconomics
linke,Schlupflöcher für die Reichen schließen: Erbschaft- und Schenkungssteuer Vermögen werden durch Erbschaften und Schenkungen oft steuerfrei über Generationen weitergegeben.,2025,linke_2025,265,linke_2025_265,1 - Macroeconomics
linke,Insbesondere die Weitergabe von Unternehmen oder Unternehmensanteilen ist weitgehend von der Erbschaftsteuer ausgenommen.,2025,linke_2025,266,linke_2025_266,1 - Macroeconomics
linke,"So sind die auf das Einkommen einer durchschnittlichen Familie erhobenen Steuersätze höher als die bei Millionen- und Milliardenerbschaften. ▪ Für diese Superreichen sollen die Steuersätze für Erbschaften und Schenkungen erhöht und die persönlichen Freibeträge heruntergesetzt werden. ‚Normales‘, selbstgenutztes Wohneigentum bleibt freigestellt.",2025,linke_2025,267,linke_2025_267,14 - Housing
linke,Zudem wollen wir die Steuersätze vereinheitlichen: Der Eingangssteuersatz ist 6 Prozent und steigt bis auf 60 Prozent ab einem zu versteuernden Erbe von 3 Millionen Euro (zuzüglich des Freibetrags). ▪ Wir fordern einheitliche Freibeträge von 200.000 Euro.,2025,linke_2025,268,linke_2025_268,1 - Macroeconomics
linke,Die Benachteiligung von nicht-verwandten Personen (z.,2025,linke_2025,269,linke_2025_269,2 - Civil Rights
linke,"B. enge Freund*innen) gegenüber Verwandten wollen wir reduzieren, indem auch eine Person freier Wahl mit bis zu 200.000 Euro steuerfrei begünstigt werden kann.",2025,linke_2025,270,linke_2025_270,12 - Law and Crime
linke,"Pro Erbschaft wollen wir eine Immobilie mit bis zu 200 Quadratmetern von der Erbschaftsteuer befreien, wenn sie selbst genutzt wird.",2025,linke_2025,271,linke_2025_271,14 - Housing
linke,Die Begleichung der Steuerschuld kann über 20 Jahre gestreckt werden und auch in Form von öffentlichen Unternehmensanteilen erfolgen. ▪ Die Schlupflöcher bei der Erbschaftsteuer müssen geschlossen werden.,2025,linke_2025,272,linke_2025_272,1 - Macroeconomics
linke,"Vergünstigungen bei Unternehmensvermögen, großen Wohnungsbeständen und insbesondere der Verschonungsbedarfsprüfung sollen entfallen.",2025,linke_2025,273,linke_2025_273,14 - Housing
linke,Geschätzte jährliche Mehreinnahmen: 17 Milliarden Euro ▪ Steuervorteile für Immobilieninvestor*innen und -unternehmen müssen flächendeckend abgeschafft werden.,2025,linke_2025,274,linke_2025_274,1 - Macroeconomics
linke,"Wir fordern eine Reform der Grunderwerbsteuer, sodass anteilige Immobilienkäufe (ab über 50 Prozent) entsprechend anteilig besteuert werden.",2025,linke_2025,275,linke_2025_275,14 - Housing
linke,Im Fall eines Erwerbs 11 durch mehrere Personen oder Gesellschaften (sogenannte Co-Investments) wird entsprechend der jeweiligen Beteiligungsquote besteuert.,2025,linke_2025,276,linke_2025_276,1 - Macroeconomics
linke,Dadurch werden Share Deals weitgehend unattraktiv. ▪ Wir brauchen eine Reform des Gemeinnützigkeitsrechts mit einer Klarstellung der als gemeinnützig anerkannten Zwecke.,2025,linke_2025,277,linke_2025_277,15 - Domestic Commerce
linke,"Die Mitwirkung an der politischen Willensbildung muss ausdrücklich möglich sein, ob zur Verfolgung eigener Zwecke oder darüber hinaus für Demokratie, Rechtsstaatlichkeit und Menschenrechte.",2025,linke_2025,278,linke_2025_278,98 - Non-thematic
linke,"Organisationen, denen die Gemeinnützigkeit für ihre selbstlose politische Arbeit entzogen wurde, müssen sie zurückerhalten (z.",2025,linke_2025,279,linke_2025_279,98 - Non-thematic
linke,Attac oder Campact). ▪ Wir wollen das Tonnagesteuer-Privileg der großen Reeder abschaffen und deren Gewinne der ordentlichen Gewinnbesteuerung unterwerfen.,2025,linke_2025,280,linke_2025_280,10 - Transportation
linke,"Konzerne gerecht an den Kosten beteiligen, Spekulant*innen den Nährboden entziehen Die Unternehmenssteuern wurden in den letzten Jahrzehnten massiv gesenkt.",2025,linke_2025,281,linke_2025_281,1 - Macroeconomics
linke,"Bis 1989 hatten Unternehmen durchschnittliche Steuerbelastungen von über 60 Prozent, heute sind es weniger als 30 Prozent.",2025,linke_2025,282,linke_2025_282,1 - Macroeconomics
linke,"Von den zahlreichen Steuergeschenken profitieren vor allem große Konzerne und die Reichen. ▪ Wir fordern, dass die Körperschaftsteuer auf 25 Prozent erhöht wird.",2025,linke_2025,283,linke_2025_283,1 - Macroeconomics
linke,"Um international gegen Steuerwettbewerb und Profitverschiebung vorzugehen, setzen wir uns auch für die Erhöhung des globalen Mindeststeuersatzes auf 25 Prozent ein.",2025,linke_2025,284,linke_2025_284,1 - Macroeconomics
linke,"Die Bemessungsgrundlage muss durch eine realistische Gewinnermittlung erweitert werden, beispielsweise durch die angemessene Besteuerung von Gewinnen, die aus dem Verkauf von Unternehmensanteilen resultieren. ▪ Für internationale Konzerne ist es besonders leicht, Profite ins Ausland zu verschieben und so Steuern zu umgehen.",2025,linke_2025,285,linke_2025_285,1 - Macroeconomics
linke,"Wir fordern, dass internationale Konzerne stärker dort besteuert werden, wo sie ihre wirtschaftlichen Aktivitäten haben.",2025,linke_2025,286,linke_2025_286,1 - Macroeconomics
linke,Dazu fordern wir eine Quellenbesteuerung der Gewinne am Ort der wirtschaftlichen Aktivität.,2025,linke_2025,287,linke_2025_287,1 - Macroeconomics
linke,Dafür ist ein stärkerer zwischenstaatlicher Austausch über alle steuerrelevanten Informationen entscheidend.,2025,linke_2025,288,linke_2025_288,1 - Macroeconomics
linke,"Bei Zahlungen wie Dividenden, Zinsen und Lizenzabgaben, die in kooperationsunwillige Staaten fließen, fordern wir eine Quellensteuer von 50 Prozent.",2025,linke_2025,289,linke_2025_289,1 - Macroeconomics
linke,Damit machen wir Steuerflucht unattraktiv.,2025,linke_2025,290,linke_2025_290,12 - Law and Crime
linke,"Unternehmen können sich die Steuer nur anrechnen lassen, wenn sie alle steuerrelevanten Informationen offenlegen.",2025,linke_2025,291,linke_2025_291,1 - Macroeconomics
linke,"Betriebsausgaben, die nur der Gewinnverlagerung dienen, dürfen nicht abzugsfähig sein.",2025,linke_2025,292,linke_2025_292,1 - Macroeconomics
linke,"Das Konzept der virtuellen Betriebsstätte muss auch im Steuerrecht verankert werden. ▪ Transnationale Konzerne sollen dazu verpflichtet werden, ihre Kerndaten zur Wertschöpfung, zu Umsätzen, Gewinnen und Steuerzahlungen länderweise offenzulegen.",2025,linke_2025,293,linke_2025_293,1 - Macroeconomics
linke,"Damit verhindern wir, dass Geldströme z.",2025,linke_2025,294,linke_2025_294,1 - Macroeconomics
linke,B. über Briefkastenfirmen verschleiert werden.,2025,linke_2025,295,linke_2025_295,12 - Law and Crime
linke,Steuervermeidung über Stiftungen muss eingeschränkt werden.,2025,linke_2025,296,linke_2025_296,1 - Macroeconomics
linke,"Geschätzte jährliche Mehreinnahmen: 42 Milliarden Euro Gewerbesteuer Die Gewerbesteuer in Deutschland gleicht einem Flickenteppich, von Region zu Region ist sie unterschiedlich.",2025,linke_2025,297,linke_2025_297,1 - Macroeconomics
linke,"Manche Kommunen werben mit besonders niedrigen Gewerbesteuern, um mehr Unternehmen anzulocken und die kommunalen Einnahmen aufzubessern.",2025,linke_2025,298,linke_2025_298,1 - Macroeconomics
linke,"Das Ergebnis: Viele Kommunen sind unterfinanziert und können keine Investitionen mehr tätigen, die Schere zwischen armen und reichen Kommunen geht immer weiter auseinander. ▪ Die Linke tritt für die Reform der Gewerbesteuer ein, sie soll in eine Gemeindewirtschaftsteuer umgewandelt werden.",2025,linke_2025,299,linke_2025_299,1 - Macroeconomics
linke,"Die Bemessungsgrundlage wird ausgeweitet (Pachten, Mieten, Leasingraten und Lizenzgebühren werden berücksichtigt) und gutverdienende Selbstständige und Freiberufler*innen werden einbezogen.",2025,linke_2025,300,linke_2025_300,1 - Macroeconomics
linke,Dafür werden wir den Freibetrag auf 000 Euro anheben und die festgesetzte Steuer bei der Einkommensteuer berücksichtigen.,2025,linke_2025,301,linke_2025_301,1 - Macroeconomics
linke,"Die Gewerbesteuerumlage wird abgeschafft, was Städte und Gemeinden finanziell entlastet.",2025,linke_2025,302,linke_2025_302,1 - Macroeconomics
linke,"Geschätzte jährliche Mehreinnahmen: 18 Milliarden Euro Finanztransaktionssteuer Wir streiten für eine Finanztransaktionssteuer, um Spekulation auf den Finanzmärkten einzudämmen.",2025,linke_2025,303,linke_2025_303,1 - Macroeconomics
linke,"Bei jeder Finanztransaktion soll ein Steuersatz von 0,1 Prozent fällig werden.",2025,linke_2025,304,linke_2025_304,1 - Macroeconomics
linke,Die Finanztransaktionssteuer trifft vor allem kurzfristige Großumsätze mit kleinen Gewinnmargen – die sogenannten Hochfrequenzhändler.,2025,linke_2025,305,linke_2025_305,1 - Macroeconomics
linke,So stabilisiert und schrumpft sie die Finanzmärkte.,2025,linke_2025,306,linke_2025_306,1 - Macroeconomics
linke,"Geschätzte jährliche Mehreinnahmen: 36 Milliarden Euro Profite mit Krieg und Krisen verhindern Konzerne wie RWE, Shell und Total haben im Zuge des Ukrainekriegs durch enorme Preissteigerungen Rekordgewinne eingefahren.",2025,linke_2025,307,linke_2025_307,1 - Macroeconomics
linke,"Sie haben die Krisensituationen und ihre Marktmacht ausgenutzt, um sich auf Kosten der Allgemeinheit zu bereichern.",2025,linke_2025,308,linke_2025_308,1 - Macroeconomics
linke,Wir wollen die Extraprofite an die Allgemeinheit zurückverteilen.,2025,linke_2025,309,linke_2025_309,1 - Macroeconomics
linke,Die Linke fordert die Einführung einer Übergewinnsteuer in Höhe von 90 Prozent auf alle Krisenprofite (Kapitel 1). 12 Finanzkriminalität bekämpfen Deutschland ist ein Paradies für Finanzkriminalität und Geldwäsche.,2025,linke_2025,310,linke_2025_310,12 - Law and Crime
linke,"Cum-Ex und Cum-Cum oder der Skandal um Wirecard haben wieder einmal gezeigt, wie einfach es Kriminellen in Deutschland gemacht wird, durch Betrug dem Gemeinwesen Hunderte Milliarden Euro zu entziehen.",2025,linke_2025,311,linke_2025_311,12 - Law and Crime
linke,"Wir werden diesen Diebstahl zulasten der Öffentlichkeit verhindern! ▪ Wir brauchen eine offizielle Steuerlückenschätzung, die jährlich von der Bundesregierung vorgenommen wird, öffentlich einsehbar ist und zur Zielvorgabe für die Finanzverwaltung wird. ▪ Skandale wie Cum-Ex, Cum-Cum oder Wirecard müssen systematisch aufgearbeitet werden.",2025,linke_2025,312,linke_2025_312,12 - Law and Crime
linke,"Die Strafverfolgungsbehörden und Finanzämter müssen personell und technisch in die Lage versetzt werden, Steuerhinterziehung als Geschäftsmodell konsequent zu verfolgen. ▪ Jede*r Steuerfahnder*in bringt dem Staat im Durchschnitt über eine Million Euro mehr ein, als sie oder er ihn kostet.",2025,linke_2025,313,linke_2025_313,12 - Law and Crime
linke,"Besonders unter den Superreichen wird viel zu wenig geprüft, obwohl bei 75 Prozent der überprüften Millionäre Steuerhinterziehung festgestellt wird.",2025,linke_2025,314,linke_2025_314,12 - Law and Crime
linke,"Wir fordern mehr Prüfungen bei den Superreichen! ▪ Finanzaufsicht reformieren, finanziellen Verbraucherschutz stärken: Alle Geld- und Vermögensanlagen sowie Kreditgeschäfte sollen von der Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin) erfasst und regelmäßig geprüft werden.",2025,linke_2025,315,linke_2025_315,15 - Domestic Commerce
linke,"Die BaFin braucht dafür mehr Fachpersonal, um die Bilanzkontrolle besser durchführen zu können. ▪ Ohne ein Strafrecht für Unternehmen kommen die großen Banken in Beihilfeverfahren oft glimpflich davon.",2025,linke_2025,316,linke_2025_316,12 - Law and Crime
linke,"Wir brauchen ein Unternehmensstrafrecht, um nicht nur einzelne Personen, sondern auch große Konzerne zur Verantwortung zu ziehen. ▪ Wir wollen verhindern, dass einzelne Superreiche Steuern umgehen, indem sie beispielsweise ins Ausland ziehen oder ihre Geschäfte verlagern.",2025,linke_2025,317,linke_2025_317,12 - Law and Crime
linke,"Wir wollen, dass alle deutschen Staatsangehörigen in Deutschland besteuert werden, unabhängig davon, wo sie ihre Einkommen erzielt haben oder ihren Wohnsitz haben.",2025,linke_2025,318,linke_2025_318,9 - Immigration
linke,"Um eine Doppelbesteuerung zu vermeiden, können im Ausland gezahlte Steuern angerechnet werden.",2025,linke_2025,319,linke_2025_319,1 - Macroeconomics
linke,Geschätzte jährliche Mehreinnahmen: 18 Milliarden Euro Abschaffung der Investitionsbremse Die sogenannte Schuldenbremse hat riesige Investitionslücken bei der Infrastruktur und bei den sozialen Dienstleistungen gerissen.,2025,linke_2025,320,linke_2025_320,1 - Macroeconomics
linke,"Der Preis, den die die Bürger*innen dafür zahlen, sind überhöhte Mieten, verspätete Züge und extremer Personalmangel in Schulen und Kitas.",2025,linke_2025,321,linke_2025_321,14 - Housing
linke,Wir stellen uns dagegen und fordern einen Wandel in der Haushaltspolitik.,2025,linke_2025,322,linke_2025_322,1 - Macroeconomics
linke,"Allein in den nächsten 10 Jahren muss der deutsche Staat nach Schätzungen 600 Milliarden Euro für zusätzliche Investitionen bereitstellen, um Infrastruktur, Wirtschaft und Gesellschaft zukunftsfähig zu machen. ▪ Wir fordern die Abschaffung der Schuldenbremse.",2025,linke_2025,323,linke_2025_323,1 - Macroeconomics
linke,"Es muss wieder möglich sein, öffentliche Investitionen in die Infrastruktur, eine klimaneutrale Industrie und den sozialen Ausgleich über Kredite zu finanzieren.",2025,linke_2025,324,linke_2025_324,1 - Macroeconomics
linke,Das soll für die Länder ebenso gelten wie für den Bund.,2025,linke_2025,325,linke_2025_325,1 - Macroeconomics
linke,"Dafür braucht es auch ein Umdenken in der Investitionspolitik: mehr Geld für Bildung, Soziales und öffentlichen Wohnungsbau, weniger für Rüstung und klimaschädliche Subventionen.",2025,linke_2025,326,linke_2025_326,1 - Macroeconomics
linke,"Besonders in Krisen muss der Staat in der Lage sein, diesen durch zusätzliche Kreditaufnahmen entgegenzuwirken.",2025,linke_2025,327,linke_2025_327,1 - Macroeconomics
linke,Das wollen wir ermöglichen. ▪ Den allergrößten Teil der Investitionen müssen die Länder und Kommunen leisten.,2025,linke_2025,328,linke_2025_328,1 - Macroeconomics
linke,"Um die Kommunen zu unterstützen, brauchen wir eine Gemeindefinanzreform, die 100-prozentige Anrechnung der kommunalen Finanzkraft im Länderfinanzausgleich und einen Altschuldenfonds für überschuldete Kommunen.",2025,linke_2025,329,linke_2025_329,1 - Macroeconomics
linke,Die Einnahmen der Vermögensteuer würden ebenfalls den Ländern zufließen.,2025,linke_2025,330,linke_2025_330,1 - Macroeconomics
linke,Die Europäische Zentralbank demokratisieren Die Europäische Zentralbank (EZB) hat in den vergangenen Krisen versagt.,2025,linke_2025,331,linke_2025_331,19.2 - European Integration
linke,"Die Erhöhung der Leitzinsen war ein wirkungsloser Versuch, die profitgetriebene Inflation zu bekämpfen – auf dem Rücken der arbeitenden Bevölkerung: Dringend benötigte Investitionen wurden gebremst, die Preise sind weiter gestiegen.",2025,linke_2025,332,linke_2025_332,1 - Macroeconomics
linke,"Die EZB hat bewiesen, dass sie aufkommende Krisen nicht verhindern kann.",2025,linke_2025,333,linke_2025_333,19.2 - European Integration
linke,"Wir wollen daher ihre Rolle neu definieren, damit sie in Zukunft die Menschen in der EU schützt. ▪ Wir fordern, dass die EZB vom Europäischen Parlament kontrolliert wird und nicht weiter dem Einfluss von Finanzlobbyist*innen unterliegt.",2025,linke_2025,334,linke_2025_334,19.2 - European Integration
linke,"Führungspersonal und -gremien der EZB – wie EZB-Rat, EZB-Direktorium und EZB-Präsident*in – sollen vom Europäischen Parlament gewählt werden.",2025,linke_2025,335,linke_2025_335,19.2 - European Integration
linke,Die grundlegenden und langfristigen Zielsetzungen der Geldpolitik sollen im Parlament diskutiert und von ihm festgelegt werden.,2025,linke_2025,336,linke_2025_336,1 - Macroeconomics
linke,"Gerade in Zeiten von Finanz- und Wirtschaftskrisen sind Zentralbanken politische Schlüsselakteure – demokratische Mitbestimmung ist hier dringend nötig. ▪ Das Mandat der EZB soll erweitert werden: Neben Preisstabilität soll sie auch die Ziele Vollbeschäftigung und nachhaltige wirtschaftliche Entwicklung, die mit ökologischer Verantwortung einhergeht, verfolgen.",2025,linke_2025,337,linke_2025_337,19.2 - European Integration
linke,"Wir wollen der EZB ermöglichen, Staaten direkt zu finanzieren, um diese Ziele zu erreichen.",2025,linke_2025,338,linke_2025_338,19.2 - European Integration
linke,"Ein inflationäres Risiko besteht nicht, weil die EZB weiterhin ihrem Inflationsziel von 2 Prozent verpflichtet ist. 13 ▪ Geld und Währung müssen Teil staatlicher Souveränität bleiben, eine schleichende Privatisierung lehnen wir ab.",2025,linke_2025,339,linke_2025_339,19.2 - European Integration
linke,"Internetgiganten und Finanztechnologieunternehmen (Amazon, Paypal und Co.) müssen den gleichen Regeln und Gesetzen unterworfen werden wie konventionelle Finanzdienstleister, das heißt Banken und Versicherungen.",2025,linke_2025,340,linke_2025_340,15 - Domestic Commerce
linke,Mit einer öffentlichen Alternative zu den Bezahlsystemen der großen Internetkonzerne können wir ihre enorme Macht beschränken. ▪ Die Linke befürwortet die Einführung des digitalen Euro durch die EZB.,2025,linke_2025,341,linke_2025_341,19.2 - European Integration
linke,"Er soll ein von der EZB garantiertes gesetzliches Zahlungsmittel sein, das Privatpersonen in begrenztem Maße und unverzinst auf Konten bei der EZB halten können.",2025,linke_2025,342,linke_2025_342,19.2 - European Integration
linke,"Er soll Bargeld nicht ersetzen, sondern als weitere bequeme Form des Zentralbankgelds ergänzen. ▪ Digitale Zahlungen ermöglichen die Erstellung von persönlichen Profilen und Rückschlüsse auf sensible persönliche Daten.",2025,linke_2025,343,linke_2025_343,15 - Domestic Commerce
linke,Bei kleinen Beträgen muss das Recht auf anonymes Bezahlen gesetzlich verankert werden.,2025,linke_2025,344,linke_2025_344,15 - Domestic Commerce
linke,"Die Macht der Banken und Finanzmärkte brechen 15 Jahre nach der Finanzkrise hat die Regierung es immer noch nicht geschafft, Maßnahmen, die während der Finanzkrise versprochen wurden, umzusetzen.",2025,linke_2025,345,linke_2025_345,1 - Macroeconomics
linke,Dabei können Krisen im Finanzsektor ganze Staaten und Sozialsysteme in den Ruin stürzen.,2025,linke_2025,346,linke_2025_346,1 - Macroeconomics
linke,Wir wollen die Gesellschaft und die Demokratie aus dem Würgegriff der Finanzkonzerne befreien.,2025,linke_2025,347,linke_2025_347,1 - Macroeconomics
linke,Dafür werden wir den Finanzsektor auf eine dienende Funktion für die Gesellschaft zurechtstutzen. ▪ Mit lebenswichtigen Gütern und Dienstleistungen darf auf den Finanzmärkten nicht spekuliert werden.,2025,linke_2025,348,linke_2025_348,1 - Macroeconomics
linke,"Dazu gehören für die öffentliche Daseinsvorsorge benötigte Infrastrukturen, aber auch Nahrungsmittel.",2025,linke_2025,349,linke_2025_349,99 - Other
linke,"Wir wollen, dass Krankenhaus-, Pflege- und Immobilienkonzernen die Börsenzulassung entzogen wird. ▪ Banken müssen verkleinert und das Investmentbanking muss abgewickelt werden.",2025,linke_2025,350,linke_2025_350,15 - Domestic Commerce
linke,"Wir werden Banken auf ein Geschäftsmodell verpflichten, das den Bedürfnissen der Gesellschaft und der Realwirtschaft entspricht:  Angebote im Bereich Zahlungsverkehr,  einfachere und sichere Sparinstrumente und  Finanzierung öffentlicher und privater Investitionen. ▪ Die Linke setzt sich für strengere soziale und ökologische Kriterien bei der EU-Taxonomie ein.",2025,linke_2025,351,linke_2025_351,15 - Domestic Commerce
linke,"Investitionen in Atom- oder Gasenergie sind nicht nachhaltig, Greenwashing etwa durch das Einbeziehen von konventionellen Schiffen und Flugzeugen oder Ausgleichsmaßnahmen von Biodiversitätsverlusten lehnen wir ab. ▪ In Zukunft sollen Finanzinstrumente eine ausdrückliche Zulassung durch einen Finanz-TÜV erhalten, bevor sie in Umlauf gebracht werden dürfen.",2025,linke_2025,352,linke_2025_352,8 - Energy
linke,"Finanztransaktionen, -dienstleistungen und -instrumente sind dann nur noch erlaubt, wenn sie einen gesamtwirtschaftlichen und/ oder gesellschaftlichen Nutzen haben. ▪ Das globale Finanz- und Währungssystem verschärft soziale Ungleichheit, die Klimakatastrophe und Fluchtbewegungen.",2025,linke_2025,353,linke_2025_353,1 - Macroeconomics
linke,Wir brauchen internationale Kooperationen auf Augenhöhe.,2025,linke_2025,354,linke_2025_354,19.1 - International Affairs
linke,"Grundvoraussetzung dafür sind ein Schuldenschnitt und eine nachhaltige Entschuldungsinitiative für alle Länder des Globalen Südens, deren Schuldenlast nicht tragfähig ist.",2025,linke_2025,355,linke_2025_355,1 - Macroeconomics
linke,"Private Gläubiger müssen gezwungen werden, sich an dieser Schuldeninitiative zu beteiligen.",2025,linke_2025,356,linke_2025_356,1 - Macroeconomics
linke,Wir fordern die Einführung eines Staateninsolvenzverfahrens. ▪ Wir fordern außerdem einen Deckel für Dispozinsen: Der Zinssatz für Dispositions- und Überziehungskredite darf maximal 5 Prozentpunkte über dem Leitzinssatz der EZB liegen.,2025,linke_2025,357,linke_2025_357,19.2 - European Integration
linke,"So schützen wir Menschen, die sich am Rande des Existenzminimums bewegen und den Dispokredit oft nutzen müssen. 14  Soziale Sicherheit für alle Soziale Sicherheit ist kein Almosen.",2025,linke_2025,358,linke_2025_358,13 - Social Welfare
linke,"Sozialpolitik sorgt dafür, dass Menschen in unterschiedlichen Lebensumständen ein angemessenes Einkommen haben, auch wenn die Mechanismen des Marktes nicht dafür sorgen.",2025,linke_2025,359,linke_2025_359,13 - Social Welfare
linke,Dabei geht es nicht nur um die Ärmsten.,2025,linke_2025,360,linke_2025_360,1 - Macroeconomics
linke,"Familien mit Kindern brauchen Leistungen wie Wohngeld und Kinder- geld, weil es heute keinen „Familienlohn“ mehr gibt, der nach Familienstand unterscheidet.",2025,linke_2025,361,linke_2025_361,13 - Social Welfare
linke,"Es wäre ungerecht, unsozial und auch nicht im gesellschaftlichen Interesse, wenn Familien mit Kindern grundsätzlich ärmer wären, weil sie vom selben Einkommen auch noch die Kinder durchbringen müssten und oft noch Arbeitszeit reduzieren müssen.",2025,linke_2025,362,linke_2025_362,13 - Social Welfare
linke,"Auch im Alter und bei Erwerbslosigkeit muss dafür gesorgt sein, dass jede*r ein Leben in Würde und Sicher- heit führen kann.",2025,linke_2025,363,linke_2025_363,13 - Social Welfare
linke,"Nur eine Gesellschaft, in der nicht ständig Angst vor dem Abstieg herrscht, ist eine humane und auch eine produktive Gesellschaft.",2025,linke_2025,364,linke_2025_364,13 - Social Welfare
linke,"Die Linke kämpft dafür, dass den Menschen in Notlagen ihre Würde und ihre sozialen Rechte zurückgegeben werden.",2025,linke_2025,365,linke_2025_365,2 - Civil Rights
linke,"Armut und Erwerbslosigkeit sind nicht selbstverschuldet, sondern haben oft strukturelle Ursachen.",2025,linke_2025,366,linke_2025_366,1 - Macroeconomics
linke,"Wir kämpfen für des Recht auf Existenzsicherung ohne Gängelung und Strafen. ▪ Der Regelsatz im Bürgergeld ist kleingerechnet: Der Paritätische Wohlfahrtsverband zeigt, dass der Regelsatz bei mindestens 813 Euro liegen müsste. ▪ Wir wollen das Bürgergeld zu einer sanktionsfreien individuellen Mindestsicherung umbauen.",2025,linke_2025,367,linke_2025_367,13 - Social Welfare
linke,"Anspruch haben alle, die kein ausreichendes Einkommen oder Vermögen haben.",2025,linke_2025,368,linke_2025_368,13 - Social Welfare
linke,"Um Armut zu verhindern, orientieren wir uns an der sogenannten Armutsgefährdungsgrenze, gegenwärtig rund 400 Euro monatlich (inklusive Miete und sonstigen Wohnkosten; in Regionen mit hohen Mieten entsprechend mehr).",2025,linke_2025,369,linke_2025_369,13 - Social Welfare
linke,"Mit einem Mindestlohn von mindestens 15 Euro – spätestens ab 2026 16 Euro – sowie Steuerentlastungen für kleine Einkommen stellen wir sicher, dass sich Erwerbsarbeit lohnt.",2025,linke_2025,370,linke_2025_370,5 - Labor
linke,"Eine sichere Rente für alle Viele legen ihre jährliche „Renteninformation“ schnell wieder weg, weil sie wissen: Das wird nicht reichen.",2025,linke_2025,371,linke_2025_371,5 - Labor
linke,"Immer weniger Menschen haben ein planbares Berufsleben und können sicher sein, dass ein erarbeiteter und erkämpfter Lebensstandard auch Bestand hat.",2025,linke_2025,372,linke_2025_372,5 - Labor
linke,Das muss so nicht sein.,2025,linke_2025,373,linke_2025_373,98 - Non-thematic
linke,"Die gesetzliche Rente hat kein Demografie-, sondern ein Gerechtigkeitsproblem: ▪ Für ein gerechtes Rentensystem zahlen alle Menschen mit Erwerbseinkommen – auch Beamt*innen, Selbstständige, Freiberufler*innen, Manager*innen und Abgeordnete – in eine solidarische Erwerbstätigenversicherung ein.",2025,linke_2025,374,linke_2025_374,5 - Labor
linke,Das Rentenniveau kann dann steigen.,2025,linke_2025,375,linke_2025_375,5 - Labor
linke,Menschen mit sogenannten Riester-Verträgen und ähnlichen Zusatzrenten sollen ihre Verträge in die gesetzliche Rente überführen können.,2025,linke_2025,376,linke_2025_376,5 - Labor
linke,"Es soll leichter möglich werden, freiwillig in die gesetzliche Rentenversicherung einzuzahlen, um so sicher zusätzlich für das Alter vorsorgen zu können.",2025,linke_2025,377,linke_2025_377,5 - Labor
linke,"Ergänzend gibt es Betriebsrenten, die mindestens zu 50 Prozent von den Arbeitgebern finanziert sein müssen. ▪ Wir wollen das Rentenniveau wieder auf 53 Prozent anheben und die Beitragsbemessungsgrenze verdoppeln.",2025,linke_2025,378,linke_2025_378,5 - Labor
linke,"Die niedrigen Rentenansprüche von Niedrig- und Geringverdienenden, Erwerbslosen, Erziehenden und Pflegenden wollen wir aufwerten.",2025,linke_2025,379,linke_2025_379,5 - Labor
linke,"Ostverdienste wollen wir noch bis 2030 hochwerten, damit sich Renten in Ost- und Westdeutschland angleichen.",2025,linke_2025,380,linke_2025_380,5 - Labor
linke,Dafür braucht es höhere Steuerzuschüsse.,2025,linke_2025,381,linke_2025_381,1 - Macroeconomics
linke,Dass die Beitragszahler*innen versicherungsfremde Leistungen wie z.,2025,linke_2025,382,linke_2025_382,13 - Social Welfare
linke,"B. die Anerkennung von Kindererziehungszeiten (bekannt als „Mütterrente“) und die Grundrente finanzieren, muss beendet werden. ▪ Die gesetzliche Rente gehört nicht an die Börse! Die angedachte Aktienrente („Generationenkapital“) soll angeblich die Beiträge über den Kapitalmarkt stabil halten.",2025,linke_2025,383,linke_2025_383,13 - Social Welfare
linke,Das ist riskant und teuer und der falsche Weg.,2025,linke_2025,384,linke_2025_384,1 - Macroeconomics
linke,"Wir weisen das zusammen mit Sozialverbänden, Gewerkschaften und vielen Sachverständigen zurück. ▪ Die Rente erst ab 67 bedeutet Rentenkürzungen für alle, insbesondere in Berufen, in denen Erwerbstätige nicht so lange durchhalten können.",2025,linke_2025,385,linke_2025_385,5 - Labor
linke,Wir fordern eine Regelaltersgrenze von 65 Jahren.,2025,linke_2025,386,linke_2025_386,5 - Labor
linke,"Wer 40 Jahre lang gearbeitet und selbst Beiträge gezahlt hat, soll ab 60 abschlagsfrei in Rente gehen können. ▪ Gegen Altersarmut hilft unsere „solidarische Mindestrente“: für diejenigen, die wegen schlechter Jobs, erzwungener Teilzeit oder Erwerbslosigkeit keine auskömmliche Rente bekommen.",2025,linke_2025,387,linke_2025_387,5 - Labor
linke,Sie erhalten einen Zuschlag bis zur Höhe der Armutsrisikogrenze von derzeit rund 400 Euro.,2025,linke_2025,388,linke_2025_388,13 - Social Welfare
